"Date","US IPI - SA","CA IPI - SA","UK IPI - SA","GR IPI - SA","US 3M IR - NSA","CA 3M IR - NSA","UK 3M IR - NSA","GR 3M IR - NSA","US HUR - SA","CA HUR - SA","UK HUR - SA","GR HUR - SA","US TSP - NSA","CA TSP - NSA","UK TSP - NSA","GR TSP - NSA"
1994-11-01,70.5942,76.2319594861496,87.2302794481783,71.205933827819,5.79,5.68,6.12536,5.21,5.6,9.7,9,8.3,-1.07288112911409,-4.61920240466955,1.31575152198109,1.14517061885481
1994-12-01,71.2814,77.4255288494173,86.9119207640608,71.205933827819,6.29,6.5975,6.42685,5.4,5.5,9.6,8.9,8.2,-1.5158012324586,2.93642708646339,-1.95132438433949,-0.548947849954266
1995-01-01,71.4303,78.251971922773,86.3813229571984,69.8058171514293,6.24,7.838,6.63778,5.16,5.6,9.6,8.9,8.2,1.97500733012274,-4.65467852981173,0.055350129690503,-0.649724011039552
1995-02-01,71.3343,78.2617502956165,86.062964273081,70.8059004917076,6.16,8.118,6.80391,5.1,5.4,9.6,8.9,8.1,3.27328530143546,2.67157521630475,0.772043676939074,1.37160715319174
1995-03-01,71.4451,77.7040208815817,86.1690838344535,70.005833819485,6.15,8.314782609,6.72554,5.07,5.4,9.7,8.8,8.1,1.88873839006292,4.57718052467869,0.870477047352117,-4.35030828956382
1995-04-01,71.3289,77.5374263812856,86.5935620799434,70.4058671555963,6.11,8.148421053,6.73633,4.68,5.8,9.5,8.8,8.1,2.83542126223727,-0.791448461961061,3.90283672750358,-0.954995821893282
1995-05-01,71.66,77.4591993985379,87.0180403254333,70.8059004917076,6.02,7.561363636,6.77616,4.59,5.6,9.5,8.7,8.1,2.70823169735777,3.95305960784862,2.81194137107202,3.75436904905387
1995-06-01,71.8967,77.3172319113291,87.2302794481783,70.005833819485,5.9,7.047727273,6.71484,4.53,5.6,9.5,8.7,8.1,2.73804093317021,1.76480902028483,1.92304350470501,2.39298367892199
1995-07-01,71.5924,77.0727725902424,87.3363990095508,69.8058171514293,5.77,6.666,6.87686,4.56,5.7,9.6,8.6,8.2,2.98928551167948,1.94161889930752,2.23613665603192,2.21793635486981
1995-08-01,72.5339,77.2437130340245,87.2302794481783,69.0057504792066,5.77,6.586818182,6.87568,4.46,5.7,9.5,8.6,8.3,0.627208164847296,-2.13107116932643,1.7644649461972,2.26970033296339
1995-09-01,72.8247,76.9992537129378,87.2302794481783,70.4058671555963,5.73,6.6875,6.79539,4.19,5.6,9.2,8.6,8.3,3.45292201268117,0.288927756990706,1.35696873876843,0.314721363069072
1995-10-01,72.713,76.960140221564,87.3363990095508,68.6057171430952,5.79,6.697619048,6.81783,4.09,5.5,9.3,8.6,8.4,0.441005918214427,-1.55836414813179,-0.0699275259802602,-3.99199437442527
1995-11-01,72.8884,77.1557076784333,87.5486381322957,69.0057504792066,5.74,6.008095238,6.72088,4.01,5.6,9.2,8.3,8.4,1.8606735969763,4.53044968110588,1.37362354503753,-0.371851935320284
1995-12-01,73.1429,76.7935457212679,87.8669968164132,69.0057504792066,5.62,5.895263158,6.54985,3.94,5.6,9.4,8.4,8.5,3.24925450395481,1.12332070419934,1.92403154116768,2.72012667533786
1996-01-01,72.7471,77.542496648686,88.1853555005306,69.3057754812901,5.39,5.546818182,6.44718,3.61,5.6,9.4,8.3,8.5,0.404654293232755,5.40761296180791,1.84934680577561,3.90883065404099
1996-02-01,73.7871,77.522939902999,88.2914750619031,68.7057254771231,5.15,5.222857143,6.24554,3.35,5.5,9.5,8.2,8.6,5.23496566243744,-0.698611030043705,0.575507986067974,1.82791141252516
1996-03-01,73.6749,77.0336590988686,88.0792359391581,68.8057338111509,5.29,5.214761905,6.13988,3.36,5.5,9.6,8.3,8.6,0.0797827012103514,0.75217077580407,-1.08548323813114,0.556740725323896
1996-04-01,74.4153,77.4247940126072,87.7608772550407,68.8057338111509,5.36,5.008571429,6.08452,3.33,5.6,9.3,8.3,8.7,0.222037261754225,3.53341393690793,2.56430020283975,0.921039014798707
1996-05-01,74.9718,77.816291088303,87.4425185709232,69.405783815318,5.36,4.809090909,6.11651,3.29,5.6,9.2,8.3,8.8,2.11193534376232,1.94171927554225,-0.894057487061988,-0.302502050861362
1996-06-01,75.5317,78.0071504397292,87.4425185709232,69.8058171514293,5.46,4.849,5.93477,3.39,5.3,9.8,8.2,8.8,0.979041998781311,-3.85654925282098,-0.648932045723505,1.84623296477244
1996-07-01,75.5323,78.7999229639642,87.6547576936682,69.0057504792066,5.53,4.732727273,5.82167,3.38,5.5,9.7,8.1,8.9,-3.57175737269978,-2.27831889723973,-0.718027872047439,-0.858412441930924
1996-08-01,75.9129,79.0690092981382,87.9731163777856,69.9058254854571,5.4,4.267619048,5.83647,3.29,5.1,9.4,8.1,9,2.62517672349265,4.34719982147024,3.62924497501312,0.870938168483248
1996-09-01,76.4032,79.0494525524512,88.3975946232756,70.5058754896241,5.51,4.0785,5.86365,3.12,5.2,9.9,8.1,9.1,1.79781694038262,2.87045804064602,2.22145647819443,1.46932592779602
1996-10-01,76.3931,78.7999229639642,88.715953307393,69.5057921493458,5.41,3.516818182,6.01953,3.12,5.2,9.9,8,9.2,3.48353763993322,5.81640386538072,2.39086940178317,3.0404060509554
1996-11-01,77.0672,80.0330844281125,88.928192430138,70.5058754896241,5.38,3.0195,6.38579,3.19,5.4,9.9,7.8,9.3,4.07340347815871,7.46317974144554,-1.27938985963245,1.33288260008692
1996-12-01,77.5543,78.6970689681293,89.1404315528829,70.5058754896241,5.44,3.1225,6.43164,3.23,5.4,9.7,7.7,9.4,0.735252245732043,-1.48986067043731,1.74685462161891,2.52585426297479
1997-01-01,77.6945,80.6358667590539,89.0343119915104,69.6058004833736,5.43,3.152727273,6.41491,3.14,5.3,9.5,7.5,9.5,3.0572849266151,3.07995741543404,3.10057444972156,3.93715427880818
1997-02-01,78.612,81.5238008609135,89.5649097983728,70.605883823652,5.37,3.116,6.28848,3.19,5.2,9.5,7.3,9.5,3.71219063957784,0.789906998517081,3.66107596836608,6.9767441860465
1997-03-01,79.1021,81.0347549018296,88.8220728687655,71.4059504958746,5.53,3.2175,6.30413,3.26,5.2,9.3,7.2,9.6,-0.441950836187395,-4.9955828667195,0.76945319642866,5.15050167224081
1997-04-01,79.1683,82.1516952077241,88.928192430138,71.1059254937911,5.71,3.460454545,6.45437,3.23,5.1,9.4,7.2,9.7,-3.7709324577282,2.1607734409988,-0.856821850266159,-0.250477099236643
1997-05-01,79.6084,82.2846579219827,88.928192430138,70.2058504875406,5.7,3.321904762,6.53214,3.17,4.9,9.4,7.2,9.7,8.07026786982225,6.78459265505812,7.19084650150934,5.82326916178406
1997-06-01,79.9802,81.5901484527367,89.1404315528829,73.00608384032,5.66,3.265238095,6.66462,3.14,5,9.1,7.3,9.7,5.46971645552211,0.871497245429416,0.57933092189676,3.89453860640299
1997-07-01,80.6492,83.6132149421198,90.7322249734701,73.8061505125427,5.6,3.531818182,7.04144,3.14,4.9,8.9,7.1,9.7,5.22171539778689,6.83376464411424,4.16081184939166,9.11760440835266
1997-08-01,81.4548,83.4288863503206,89.7771489211178,71.4059504958746,5.6,3.638,7.24349,3.26,4.8,8.9,6.8,9.7,0.12433356582714,-3.86598387828454,2.12080118148234,0.930263463902482
1997-09-01,82.212,83.292980799328,90.5199858507252,72.0060005000417,5.6,3.626666667,7.29687,3.31,4.9,8.8,6.7,9.7,1.70494648274697,6.47993962300677,1.31025831184862,-3.54521215313212
1997-10-01,82.9309,84.2683974113738,91.5811814644499,73.00608384032,5.65,3.799545455,7.35615,3.58,4.7,8.9,6.6,9.7,1.94071952071934,-2.81056158676634,2.68994715055318,0.962391645621453
1997-11-01,83.5919,84.3689889215574,92.4301379554298,73.4061171764314,5.74,3.994736842,7.62617,3.74,4.6,8.9,6.5,9.7,-1.43486859338484,-4.81675912989085,-5.80928780273459,-6.01676581936179
1997-12-01,83.9696,84.6442779215012,93.1729748850371,74.1061755146262,5.8,4.567142857,7.7179,3.74,4.7,8.5,6.4,9.7,2.55498090884869,2.86605719830855,4.97908857769658,6.09984174938857
1998-01-01,84.3467,84.0220017175465,94.021931376017,74.9062421868489,5.54,4.651904762,7.5854,3.57,4.6,8.8,6.4,9.7,-0.104109041808675,0.0113442317566836,3.03805193273567,3.0915254237288
1998-02-01,84.4865,85.0568101254986,94.7647683056243,74.7062255187932,5.54,4.9775,7.54395,3.51,4.6,8.6,6.4,9.7,5.55868406350868,5.85489985373571,7.89712401438901,6.56319873734054
1998-03-01,84.5212,85.8947160028786,95.0831269897418,75.7063088590716,5.58,4.874090909,7.56676,3.52,4.7,8.4,6.3,9.6,5.36351470436206,6.57047101934583,3.63725085696349,6.81621821772403
1998-04-01,84.8275,85.5180329009147,94.8708878669968,75.0062505208767,5.58,4.898095238,7.53533,3.63,4.3,8.3,6.3,9.6,3.09526859876257,1.40887742276905,1.92278195867694,6.6528006470809
1998-05-01,85.3596,84.8350272479929,93.3852140077821,75.4062838569881,5.59,5.02,7.4881,3.63,4.4,8.3,6.3,9.5,-0.620935216213319,-0.981214587364098,-0.632419712903771,1.86619718309858
1998-06-01,84.8466,84.7828587786158,92.9607357622922,74.8062338528211,5.6,5.016818182,7.71396,3.56,4.5,8.4,6.3,9.4,-0.819203891076136,-2.93671226306955,-1.51396945795236,4.12667180728018
1998-07-01,84.5061,83.4591173094981,92.2178988326848,76.4063671972664,5.59,5.051363636,7.80622,3.54,4.5,8.3,6.3,9.4,2.9193403073677,-5.91104251590562,2.43762932011358,4.15209008963
1998-08-01,86.2464,85.6025725743668,92.0056597099398,74.7062255187932,5.58,5.3055,7.72824,3.5,4.5,8.1,6.2,9.3,-8.05391517461495,-20.2082398581534,-7.23941856362798,-9.34856694535024
1998-09-01,86.1707,85.84602543146,91.2628227803325,74.206183848654,5.41,5.60047619,7.46768,3.49,4.6,8.2,6.2,9.2,-6.04660091409771,1.5081246349926,-6.94580098299114,-10.9752799264348
1998-10-01,86.7671,86.0199203293837,91.368942341705,74.7062255187932,5.21,5.275238095,7.22061,3.57,4.5,8,6.2,9.1,0.97279258456863,10.5833149273617,-2.05104218229204,-8.20573581237091
1998-11-01,86.6929,86.2620355334159,91.8995401485674,73.7061421785149,5.24,5.147,6.97448,3.63,4.4,8,6.1,9.1,10.3170009598699,2.18401876204037,10.5007256909559,10.1704451431408
1998-12-01,87.0633,87.628581900484,93.4913335691546,74.0061671805984,5.14,5.002857143,6.46034,3.38,4.4,8.1,6.2,9,2.07479502447236,2.23948473092922,1.62054750687619,-0.57077625570777
1999-01-01,87.4252,88.6058712268151,96.0382030420941,75.2062671889324,4.89,5.0045,5.92171,3.1321,4.3,7.9,6.2,8.9,3.37988994982763,3.75612478684663,5.09262678808216,6.29947428847664
1999-02-01,87.926,88.5218666145874,95.5076052352317,73.8061505125427,4.9,5.0335,5.53197,3.0934,4.4,7.9,6.2,8.8,-1.13029220371826,-6.19461004879963,0.584771345953023,-2.1800301281869
1999-03-01,88.1101,88.190931247308,96.3565617262115,74.3061921826819,4.91,5.057391304,5.42287,3.0467,4.2,7.9,6.2,8.8,2.54606953829045,4.51629970741475,2.62466260375237,-1.97291957229196
1999-04-01,88.3106,88.7294703696471,96.0382030420941,74.8062338528211,4.88,4.716666667,5.31773,2.6965,4.3,8.2,6.1,8.7,3.98564607742659,6.31893406731649,4.72262163034639,4.18235172066278
1999-05-01,88.8487,88.5641364513134,96.7810399717014,75.3062755229602,4.92,4.6155,5.34875,2.579,4.2,7.9,6,8.6,1.25258157525115,-2.46482386987327,-2.1336074034788,0.711278024354144
1999-06-01,88.7978,89.7797955531062,96.2504421648391,75.3062755229602,5.13,4.815454545,5.22114,2.6267,4.3,7.6,6,8.6,-0.95771691659605,2.45944049811453,1.64165264707475,0.533928470535063
1999-07-01,89.3119,90.2902439611652,97.7361160240538,75.9063255271273,5.24,4.792857143,5.16688,2.6765,4.3,7.6,5.9,8.5,3.06625295931923,1.01225808016183,-0.0465451541047769,3.89468064180742
1999-08-01,89.7109,91.151692532418,98.4789529536611,76.6063838653221,5.41,4.924761905,5.25409,2.695,4.2,7.4,5.9,8.5,-4.28562984416161,-1.55655321330371,-3.29951492381261,-4.29232142374166
1999-09-01,89.3331,92.3646763280888,99.115670321896,76.3063588632386,5.5,4.83047619,5.4107,2.7267,4.2,7.5,5.8,8.4,-2.11811498802771,-0.187783055340776,-1.51303379662694,1.21516984118014
1999-10-01,90.4924,91.8510175526834,99.0095507605235,77.1064255354613,6.13,5.014,6.02564,3.3757,4.1,7.2,5.8,8.4,-1.45221318640145,4.2901985133061,-0.747700497723925,-0.237324100960469
1999-11-01,90.965,93.028419776933,99.9646268128758,77.0064172014334,6,5.040952381,5.8725,3.4677,4.1,6.9,5.8,8.3,5.87246298255811,3.67973958893195,6.85696402688101,7.50048977078726
1999-12-01,91.6804,94.4787032256166,98.5850725150336,77.1064255354613,6.05,5.135238095,6.05531,3.446,4,6.8,5.9,8.2,0.62293262046848,11.8369370602786,3.58104046242775,8.38822212387074
2000-01-01,91.6261,94.8412072051344,99.0095507605235,76.5063755312943,5.95,5.2605,6.13632,3.3431,4,6.8,5.8,8.2,-0.526489614543553,0.485039370078716,-3.36884023679206,7.35474263204672
2000-02-01,91.9626,94.4754928582703,99.2217898832685,78.4065338778232,6.01,5.312380952,6.23781,3.5368,4.1,6.9,5.8,8.1,-4.68003706606042,8.65083457920935,-4.84981766213285,10.2539433941157
2000-03-01,92.3118,95.5688904702921,98.903431199151,78.506542211851,6.14,5.405652174,6.22838,3.747,4,6.9,5.7,8.1,2.83829827138882,4.31964032027173,5.87422230566543,5.08746296521776
2000-04-01,92.8872,95.3000222050408,98.903431199151,79.5066255521294,6.28,5.516315789,6.29647,3.9253,3.8,6.7,5.6,8,3.88400863248122,-4.65857921786544,-3.6060757078695,-7.27623829294198
2000-05-01,93.162,96.7478978782147,98.2667138309161,81.4067838986582,6.71,5.861818182,6.30356,4.362,4,6.6,5.5,8,-1.06197771587742,1.75234475987625,-1.42635796605224,-2.27419455609472
2000-06-01,93.2168,97.0748202863113,98.903431199151,79.6066338861572,6.73,5.917272727,6.22682,4.5017,4,6.7,5.3,8,1.56814441419712,7.06109764716133,3.85222415105145,-0.076718167288216
2000-07-01,93.04,97.0796358373307,98.2667138309161,80.906742228519,6.67,5.8785,6.19247,4.5829,4,6.8,5.3,7.9,0.539976298694679,6.15190005686804,-0.336944448317351,-1.16445221693787
2000-08-01,92.79,98.0638809595788,99.5401485673859,81.7068089007417,6.61,5.892727273,6.21754,4.7771,4.1,7,5.3,7.9,1.99322029971432,3.45295618140775,0.782333227633624,-0.41645987527783
2000-09-01,93.1547,98.0250890208112,99.115670321896,81.8068172347696,6.6,5.8515,6.20569,4.8528,3.9,6.9,5.4,7.9,0.212534570586443,-1.05215389626311,-0.324200103336852,-1.99783315276273
2000-10-01,92.8361,98.2423238779097,99.5401485673859,81.5067922326861,6.67,5.844761905,6.16274,5.0413,3.9,7,5.3,7.8,-3.14966430687408,-6.22119730447455,-2.61534390797556,-5.30865835323251
2000-11-01,92.8395,98.2348330207684,100.495224619738,82.2068505708809,6.65,5.876666667,6.08629,5.092,3.9,6.9,5.2,7.8,-0.124630460445196,-9.32850463511644,1.06790856122322,-0.936325215401497
2000-12-01,92.5334,98.33274922483,103.042094092678,82.7068922410201,6.45,5.763684211,5.95539,4.9392,3.9,6.8,5.2,7.7,-0.0877309895440417,-1.95704015754626,-2.0682867932122,-6.0293216423891
2001-01-01,92.0304,95.8163562865681,103.784931022285,82.5068755729644,5.62,5.456363636,5.84578,4.7707,4.2,6.9,5.2,7.7,0.83762112083498,-0.700305898585391,-0.554158920963322,0.476572689876584
2001-02-01,91.4079,95.5910955111039,103.784931022285,83.406950579215,5.26,5.2075,5.75655,4.7558,4.2,7,5.1,7.7,-0.387129225276352,-2.98494792760352,-1.23217439311416,-0.968595536472115
2001-03-01,91.1751,94.8674252051291,103.784931022285,82.0068339028252,4.89,4.748181818,5.55126,4.7086,4.3,7.1,5,7.6,-6.88201324828047,-9.47053080472686,-6.61936679627552,-7.72372069573985
2001-04-01,90.8767,95.1879268785331,103.254333215423,80.6067172264355,4.53,4.6025,5.40449,4.682,4.4,7.1,4.9,7.6,0.558094485819584,-0.775012399689695,0.951445809070271,-0.122930667103745
2001-05-01,90.375,95.3152714499356,102.29925716307,81.5067922326861,4.02,4.445909091,5.24858,4.6367,4.3,7,5,7.7,6.2209234365868,4.40941995549951,1.90385538951794,3.0004649763409
2001-06-01,89.8626,94.3770415929843,102.405376724443,81.9068255687974,3.74,4.41952381,5.25854,4.4536,4.5,7.2,5,7.7,-2.12518707632714,-2.98151651262736,-2.11855899877159,-2.23591268787506
2001-07-01,89.3288,93.0629312259055,101.662539794836,79.4066172181015,3.66,4.304285714,5.25436,4.4671,4.6,7.1,5.1,7.8,-2.68268331294524,-3.14716239145371,-5.05209401605408,-3.63972186006086
2001-08-01,89.2201,93.55572261356,103.042094092678,81.6068005667139,3.48,4.062727273,4.99658,4.3535,4.9,7.2,5.1,7.8,-1.53459619416447,-0.681030180623886,-0.30847190159654,-5.54177472093809
2001-09-01,88.7478,92.1214910016078,101.556420233463,80.5067088924077,2.87,3.497894737,4.72946,3.9829,5,7.2,5.1,7.9,-8.80351815318858,-8.2272162263481,-10.253674553214,-17.2157564905998
2001-10-01,88.4755,92.3951748178786,100.919702865228,79.106592216018,2.31,2.896363636,4.42821,3.5999,5.3,7.3,5.1,8,0.859455815222134,-0.819408970643431,3.53659260229293,4.04095021808874
2001-11-01,87.9631,92.4789118994941,100.707463742483,78.1065088757396,2.03,2.284761905,3.99675,3.3857,5.5,7.5,5.2,8,3.49986478143067,5.27760155264377,3.60254781098137,7.17206014829186
2001-12-01,87.9329,90.6770932263924,101.025822426601,78.6065505458788,1.83,2.117368421,4.0506,3.3449,5.7,8.1,5.2,8.1,1.29939491942666,3.59134716355915,-1.17142791741061,1.87184792447951
2002-01-01,88.5452,93.8660581237008,101.450300672091,79.0065838819902,1.74,2.014090909,4.04677,3.3388,5.7,8,5.1,8.1,-0.193212106660862,1.61118060487846,0.213862043540609,2.19923201421726
2002-02-01,88.5362,95.1346882867072,102.617615847188,79.2066005500458,1.82,2.116,4.05268,3.3571,5.7,8,5.2,8.2,-2.09954000942737,-1.70965137978384,-1.2555879344914,-3.57409017513354
2002-03-01,89.2097,94.9800555928612,105.801202688362,79.4066172181015,1.91,2.2405,4.13055,3.3908,5.7,7.9,5.2,8.2,5.45878969904351,4.31490501026252,2.4680112350784,6.46958425916982
2002-04-01,89.6389,96.3356332048295,102.829854969933,79.5066255521294,1.87,2.402727273,4.17319,3.4069,5.9,7.7,5.2,8.3,-2.18894444514414,-1.21146985316096,-0.838135049578065,-1.71798439295868
2002-05-01,90.0271,96.2775790619842,105.801202688362,78.7065588799067,1.82,2.610909091,4.1537,3.4671,5.8,7.8,5.2,8.4,-2.00213105677239,-1.34902344504383,-0.767665521279244,-4.45005231735089
2002-06-01,90.7645,95.5900253886551,100.707463742483,80.906742228519,1.81,2.789,4.17758,3.464,5.8,7.6,5.2,8.5,-5.46293087448612,-4.57642071852913,-7.77066958646318,-9.25985570729193
2002-07-01,90.7437,96.5817613680445,104.315528829148,79.4066172181015,1.79,2.875909091,4.06054,3.41,5.8,7.6,5.2,8.6,-10.4842352516036,-8.14356794489897,-11.1067996190972,-9.18610016682641
2002-08-01,90.6268,96.3824510619628,102.935974531305,81.3067755646304,1.73,2.945714286,3.98654,3.3519,5.7,7.4,5.3,8.7,0.935482744030962,-1.79118344666574,0.561573727787758,-7.50439710768027
2002-09-01,90.7241,95.5049506539786,104.42164839052,80.2066838903242,1.76,2.9155,3.98872,3.3101,5.7,7.5,5.2,8.9,-3.99240859743646,-3.53536195805596,-7.16067284702327,-11.6712444538348
2002-10-01,90.4879,96.1518396742547,102.617615847188,79.6066338861572,1.73,2.880909091,3.96401,3.2613,5.7,7.6,5.2,9,-2.60945846076199,-3.36301656204716,0.308589712159849,-7.61134765344687
2002-11-01,90.9823,95.5466854294803,103.466572338168,81.0067505625469,1.39,2.836,3.97142,3.1241,5.9,7.4,5.1,9.1,5.12040635860736,4.94034569571751,3.35506888523831,8.04163214581607
2002-12-01,90.4919,94.4797733480654,104.42164839052,79.6066338861572,1.34,2.857,4.01777,2.941,6,7.5,5,9.2,-0.730873742343529,2.36527377633269,-3.74736718932835,-4.04984423676013
2003-01-01,91.2395,95.5161869396906,104.527767951892,80.2066838903242,1.29,2.87,3.98263,2.8318,5.8,7.5,5.1,9.4,-0.368127417806882,1.65976548602227,-3.92238802946034,-4.98001998001997
2003-02-01,91.3384,95.668679388639,106.54403961797,80.2066838903242,1.27,2.921,3.75425,2.6875,5.9,7.5,5.2,9.5,-6.28069585513238,-2.87842639669505,-3.94307089250269,-9.8302055406613
2003-03-01,91.069,95.3152714499356,106.756278740715,80.0066672222685,1.23,3.201904762,3.65503,2.53,5.9,7.4,5.1,9.6,-0.293998463525623,-2.25546270029901,-0.164658292877688,-4.47152101673175
2003-04-01,90.4913,94.9717621438833,106.013441811107,79.8066505542128,1.24,3.301904762,3.64598,2.5333,6,7.6,5,9.7,5.3886486360625,1.75153465183445,6.25139159572392,11.3328451116807
2003-05-01,90.4697,95.0324915928505,105.2706048815,79.106592216018,1.22,3.322857143,3.63252,2.4005,6.1,7.8,4.9,9.7,5.86571756822984,3.75112163624757,3.13194474986611,3.46982404209835
2003-06-01,90.5899,94.5857154704927,106.437920056597,78.7065588799067,1.04,3.215714286,3.63966,2.1519,6.3,7.6,5.1,9.8,5.93097821962509,4.43846071543208,3.34387754334121,7.68700995973724
2003-07-01,91.0614,95.620791409057,106.756278740715,80.6067172264355,1.05,3.010454545,3.49022,2.13,6.2,7.7,5.1,9.8,-0.284593107079701,1.41917234392518,-0.985268309023261,4.59487381315491
2003-08-01,90.8452,94.3361094093192,106.650159179342,78.6065505458788,1.08,2.854210526,3.52249,2.1404,6.1,7.8,5,9.8,0.239783602034643,3.41775419555599,2.51991860949722,3.59813743473966
2003-09-01,91.4453,96.2136392456707,106.225680933852,78.4065338778232,1.08,2.712857143,3.6967,2.1473,6.1,7.8,5,9.8,2.93036748750642,2.66354106891643,1.2690434229499,2.18832289112869
2003-10-01,91.5595,96.7561913271926,107.392996108949,80.8067338944912,1.1,2.695,3.80338,2.1436,6,7.6,4.9,9.8,2.6108860614058,1.26999774040565,1.30981166292009,0.0399857828327526
2003-11-01,92.1763,96.8361829802375,106.225680933852,81.6068005667139,1.11,2.76,3.98043,2.159,5.8,7.4,4.9,9.8,1.67939345716859,2.02574688406857,1.37492046251773,5.99102900031088
2003-12-01,92.2532,97.0306777352999,106.225680933852,82.0068339028252,1.1,2.707142857,4.01864,2.1463,5.7,7.3,4.8,9.8,4.25319268926715,2.9599352354302,1.09117997342173,3.66211346685662
2004-01-01,92.4067,96.6296493476266,107.180756986204,81.3067755646304,1.06,2.508095238,4.05531,2.0895,5.7,7.3,4.8,9.8,5.04922146699336,5.15879078768727,1.6868779680137,4.96766370250606
2004-02-01,92.9687,96.2968412660619,106.968517863459,81.7068089007417,1.05,2.323,4.16654,2.0705,5.6,7.3,4.8,10.1,1.50980075505274,2.53642875367358,-0.624685476565925,0.234895452270032
2004-03-01,92.6,97.4739759596992,108.241952599929,81.2067672306026,1.05,2.159565217,4.29673,2.0288,5.8,7.3,4.8,10.3,-1.32270129433518,-0.743153963391808,0.0807990781252998,-3.10795236265848
2004-04-01,92.9761,97.2960681025926,107.923593915812,82.4068672389366,1.08,2.068571429,4.39472,2.0488,5.6,7.2,4.8,10.3,0.433780752119859,0.41503889248684,1.49458813369884,2.557392648983
2004-05-01,93.6446,96.8792554088002,106.331800495225,83.3069422451871,1.2,2.0675,4.52872,2.0859,5.6,7.1,4.8,10.3,-3.42921007319101,-4.4554787316426,-1.31636964705517,-4.77074151395655
2004-06-01,92.9303,98.2952949391234,106.013441811107,82.7068922410201,1.46,2.101818182,4.78974,2.1127,5.6,7.2,4.8,10.3,2.69161950373461,2.00620830984451,0.551444173013364,2.51705099058137
2004-07-01,93.6109,97.6304813678305,104.952246197382,83.7069755812984,1.57,2.105238095,4.85702,2.116,5.5,7.1,4.7,10.3,-1.53501504931686,-0.0607197664186633,-2.58199503385198,-2.42753049263427
2004-08-01,93.6958,98.1567140820088,103.678811460913,82.9069089090758,1.68,2.145238095,4.96284,2.1143,5.4,7,4.7,10.4,-1.47519754340528,-1.67021476054518,0.569144266496144,-3.30776411380331
2004-09-01,93.7958,98.6519132451731,103.466572338168,82.7068922410201,1.86,2.412857143,4.9469,2.1186,5.4,6.9,4.7,10.4,3.10381357599685,2.48964858905833,3.94801619137916,3.7441235728677
2004-10-01,94.6226,98.5577424696821,104.315528829148,83.7069755812984,2.04,2.575,4.90071,2.1473,5.5,7.1,4.7,10.5,0.903357399454367,3.54637737986321,1.85123466805826,1.42417866968765
2004-11-01,94.8491,98.5684436941697,104.84612663601,82.3068589049087,2.26,2.703809524,4.88359,2.1703,5.4,7.2,4.7,10.6,4.96506374467028,1.59123654306047,2.13081544916546,3.40673368437851
2004-12-01,95.5841,98.6227524084443,104.209409267775,81.9068255687974,2.45,2.571904762,4.87103,2.1732,5.4,7.1,4.7,10.7,2.88756625387577,2.28001325315773,0.141437349156331,2.64254301365634
2005-01-01,95.9285,99.8905799796142,104.209409267775,84.4070339194933,2.61,2.564,4.87316,2.1454,5.3,7,4.8,10.7,-1.12586075248856,-0.46238485522705,1.57971398862522,1.03732100575036
2005-02-01,96.6287,98.8822571022689,104.103289706403,83.1069255771314,2.77,2.5825,4.89069,2.1383,5.4,7,4.7,10.9,2.64804195378113,4.77924522493283,3.58668106118847,2.33604880407694
2005-03-01,96.4907,97.853334367785,101.768659356208,84.2070172514376,2.97,2.625909091,4.98736,2.1372,5.2,6.9,4.7,10.9,0.344552930149337,1.67946156493709,-0.811762352470496,0.385300425284438
2005-04-01,96.6809,99.0922686328383,105.164485320127,84.8070672556046,3.09,2.584761905,4.94336,2.1372,5.2,6.7,4.8,11.2,-2.62975074045999,-2.2191170384803,-1.42384065891958,-1.63305210558714
2005-05-01,96.7925,99.9315121632793,104.527767951892,83.7069755812984,3.22,2.586190476,4.89375,2.1256,5.1,7,4.8,11.2,0.285109996227725,-0.0376786569933474,0.775601392849976,-0.62946329971289
2005-06-01,97.19,99.2712466123936,105.907322249735,85.5071255937995,3.38,2.583181818,4.84144,2.111,5,6.8,4.7,11.2,1.98375633087495,4.10588209209092,2.52876223422723,5.32320800148176
2005-07-01,96.8981,99.558574489886,105.164485320127,86.8072339361614,3.57,2.631,4.65794,2.1194,5,6.7,4.7,11.2,1.98136196359697,3.76139559459928,3.51959986456222,3.78095104108047
2005-08-01,97.2223,100.417347755017,104.315528829148,84.3070255854654,3.77,2.77,4.59465,2.1325,4.9,6.7,4.7,11.2,1.36188957776548,3.2633014206753,1.51815976924432,3.38224828006913
2005-09-01,95.3463,100.594185489675,104.633887513265,86.7072256021335,3.87,2.89,4.59686,2.1391,5,6.7,4.9,11.1,1.32474846083017,3.27745027884735,1.60436069570657,1.52106212096377
2005-10-01,96.4981,100.677387510066,103.891050583658,88.4073672806067,4.13,3.099,4.58701,2.1966,5,6.7,5.1,11,-2.75426467213397,-3.82790862216551,-1.84754550714317,-0.158222738867901
2005-11-01,97.5646,101.447875673174,104.42164839052,87.4072839403284,4.31,3.295714286,4.61847,2.3609,5,6.4,5.1,10.9,2.97942692686924,2.41330117377312,3.12227820885595,2.55821474773609
2005-12-01,98.0222,102.127670958749,107.817474354439,87.2072672722727,4.45,3.469,4.63732,2.4729,4.9,6.6,5.1,10.7,2.59189164628582,3.8395794077279,1.71192281690452,4.61038756267543
